station_index,position_x,position_y,position_z,rotation_00,rotation_01,rotation_02,rotation_10,rotation_11,rotation_12,rotation_20,rotation_21,rotation_22
0,-1.7531238386173422,0.009142037392374068,1.7896910927688718,0.784690287038869,0.008353264663402287,0.6198317323244433,-0.00812037118362818,0.99996192191495,-0.003195980600586157,-0.6198348271908389,-0.002525408803021136,0.7847282391450433
2,1.828792988670463,-0.03808841965214576,1.8803657925328092,-0.7295481701620201,0.057037794273284176,-0.6815468857222419,-0.09776562866728365,-0.9949797302656264,0.021382661476817225,-0.676905716672964,0.08223154130247023,0.7314619773785109
